timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1710109674165,1160,RegistrarUsuario,200,OK,Micro_notifcaciones 1-8,text,true,,258,308,250,750,http://34.160.153.17/servicios/notificacion,,1160,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,70
1710109674165,1386,RegistrarUsuario,200,OK,Micro_notifcaciones 1-3,text,true,,258,308,249,749,http://34.160.153.17/servicios/notificacion,,1386,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,70
1710109674169,1402,RegistrarUsuario,200,OK,Micro_notifcaciones 1-15,text,true,,258,308,248,748,http://34.160.153.17/servicios/notificacion,,1402,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,79
1710109674165,1471,RegistrarUsuario,200,OK,Micro_notifcaciones 1-10,text,true,,258,308,247,747,http://34.160.153.17/servicios/notificacion,,1471,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,70
1710109674165,1471,RegistrarUsuario,200,OK,Micro_notifcaciones 1-6,text,true,,258,308,247,747,http://34.160.153.17/servicios/notificacion,,1471,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,70
1710109674171,1791,RegistrarUsuario,200,OK,Micro_notifcaciones 1-21,text,true,,258,308,245,745,http://34.160.153.17/servicios/notificacion,,1791,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,77
1710109674170,1801,RegistrarUsuario,200,OK,Micro_notifcaciones 1-17,text,true,,258,308,244,744,http://34.160.153.17/servicios/notificacion,,1801,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,78
1710109674171,1984,RegistrarUsuario,200,OK,Micro_notifcaciones 1-32,text,true,,258,308,243,743,http://34.160.153.17/servicios/notificacion,,1984,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,92
1710109674170,2002,RegistrarUsuario,200,OK,Micro_notifcaciones 1-25,text,true,,258,308,242,742,http://34.160.153.17/servicios/notificacion,,2002,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,78
1710109674170,2012,RegistrarUsuario,200,OK,Micro_notifcaciones 1-16,text,true,,258,308,241,741,http://34.160.153.17/servicios/notificacion,,2012,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,78
1710109674174,2008,RegistrarUsuario,200,OK,Micro_notifcaciones 1-41,text,true,,258,308,241,741,http://34.160.153.17/servicios/notificacion,,2008,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,89
1710109674171,2020,RegistrarUsuario,200,OK,Micro_notifcaciones 1-20,text,true,,258,308,239,739,http://34.160.153.17/servicios/notificacion,,2020,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,80
1710109674165,2223,RegistrarUsuario,200,OK,Micro_notifcaciones 1-1,text,true,,258,308,238,738,http://34.160.153.17/servicios/notificacion,,2223,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,83
1710109674169,2627,RegistrarUsuario,200,OK,Micro_notifcaciones 1-11,text,true,,258,308,237,737,http://34.160.153.17/servicios/notificacion,,2627,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,79
1710109674174,2643,RegistrarUsuario,200,OK,Micro_notifcaciones 1-33,text,true,,258,308,236,736,http://34.160.153.17/servicios/notificacion,,2643,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,90
1710109674165,2669,RegistrarUsuario,200,OK,Micro_notifcaciones 1-4,text,true,,258,308,235,735,http://34.160.153.17/servicios/notificacion,,2669,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,83
1710109674165,2678,RegistrarUsuario,200,OK,Micro_notifcaciones 1-9,text,true,,258,308,234,734,http://34.160.153.17/servicios/notificacion,,2678,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,83
1710109674165,2786,RegistrarUsuario,200,OK,Micro_notifcaciones 1-5,text,true,,258,308,233,733,http://34.160.153.17/servicios/notificacion,,2786,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,83
1710109674175,2908,RegistrarUsuario,200,OK,Micro_notifcaciones 1-44,text,true,,258,308,232,732,http://34.160.153.17/servicios/notificacion,,2908,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,89
1710109674178,3015,RegistrarUsuario,200,OK,Micro_notifcaciones 1-55,text,true,,258,308,231,731,http://34.160.153.17/servicios/notificacion,,3015,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,271
1710109674171,3120,RegistrarUsuario,200,OK,Micro_notifcaciones 1-31,text,true,,258,308,230,729,http://34.160.153.17/servicios/notificacion,,3120,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,80
1710109674168,3375,RegistrarUsuario,200,OK,Micro_notifcaciones 1-14,text,true,,258,308,229,728,http://34.160.153.17/servicios/notificacion,,3375,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,80
1710109674168,3375,RegistrarUsuario,200,OK,Micro_notifcaciones 1-12,text,true,,258,308,229,728,http://34.160.153.17/servicios/notificacion,,3375,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,80
1710109674171,3412,RegistrarUsuario,200,OK,Micro_notifcaciones 1-29,text,true,,258,308,227,726,http://34.160.153.17/servicios/notificacion,,3412,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,77
1710109674170,3443,RegistrarUsuario,200,OK,Micro_notifcaciones 1-24,text,true,,258,308,226,725,http://34.160.153.17/servicios/notificacion,,3443,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,78
1710109674171,3446,RegistrarUsuario,200,OK,Micro_notifcaciones 1-28,text,true,,258,308,225,724,http://34.160.153.17/servicios/notificacion,,3445,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,77
1710109674170,3449,RegistrarUsuario,200,OK,Micro_notifcaciones 1-22,text,true,,258,308,224,723,http://34.160.153.17/servicios/notificacion,,3449,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,78
1710109674171,3533,RegistrarUsuario,200,OK,Micro_notifcaciones 1-18,text,true,,258,308,223,722,http://34.160.153.17/servicios/notificacion,,3533,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,93
1710109674174,3666,RegistrarUsuario,200,OK,Micro_notifcaciones 1-37,text,true,,258,308,222,721,http://34.160.153.17/servicios/notificacion,,3666,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,90
1710109674174,3685,RegistrarUsuario,200,OK,Micro_notifcaciones 1-39,text,true,,258,308,221,720,http://34.160.153.17/servicios/notificacion,,3685,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,89
1710109674171,3689,RegistrarUsuario,200,OK,Micro_notifcaciones 1-23,text,true,,258,308,220,719,http://34.160.153.17/servicios/notificacion,,3689,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,92
1710109674171,3885,RegistrarUsuario,200,OK,Micro_notifcaciones 1-19,text,true,,258,308,219,715,http://34.160.153.17/servicios/notificacion,,3885,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,77
1710109674171,3919,RegistrarUsuario,200,OK,Micro_notifcaciones 1-27,text,true,,258,308,218,712,http://34.160.153.17/servicios/notificacion,,3919,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,93
1710109674174,3928,RegistrarUsuario,200,OK,Micro_notifcaciones 1-43,text,true,,258,308,217,708,http://34.160.153.17/servicios/notificacion,,3928,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,89
1710109674174,3929,RegistrarUsuario,200,OK,Micro_notifcaciones 1-36,text,true,,258,308,216,707,http://34.160.153.17/servicios/notificacion,,3929,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,90
1710109674178,3927,RegistrarUsuario,200,OK,Micro_notifcaciones 1-53,text,true,,258,308,215,705,http://34.160.153.17/servicios/notificacion,,3927,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,271
1710109674174,4013,RegistrarUsuario,200,OK,Micro_notifcaciones 1-40,text,true,,258,308,214,704,http://34.160.153.17/servicios/notificacion,,4013,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,90
1710109674192,4011,RegistrarUsuario,200,OK,Micro_notifcaciones 1-113,text,true,,258,308,213,702,http://34.160.153.17/servicios/notificacion,,4010,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,480
1710109674174,4038,RegistrarUsuario,200,OK,Micro_notifcaciones 1-38,text,true,,258,308,212,700,http://34.160.153.17/servicios/notificacion,,4038,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,90
1710109674174,4039,RegistrarUsuario,200,OK,Micro_notifcaciones 1-35,text,true,,258,308,211,699,http://34.160.153.17/servicios/notificacion,,4039,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,90
1710109674194,4204,RegistrarUsuario,200,OK,Micro_notifcaciones 1-125,text,true,,258,308,210,688,http://34.160.153.17/servicios/notificacion,,4204,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,480
1710109674178,4222,RegistrarUsuario,200,OK,Micro_notifcaciones 1-46,text,true,,258,308,209,687,http://34.160.153.17/servicios/notificacion,,4222,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,271
1710109674178,4234,RegistrarUsuario,200,OK,Micro_notifcaciones 1-51,text,true,,258,308,208,685,http://34.160.153.17/servicios/notificacion,,4234,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,269
1710109674192,4761,RegistrarUsuario,200,OK,Micro_notifcaciones 1-114,text,true,,258,308,207,677,http://34.160.153.17/servicios/notificacion,,4761,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,481
1710109674194,4859,RegistrarUsuario,200,OK,Micro_notifcaciones 1-123,text,true,,258,308,206,676,http://34.160.153.17/servicios/notificacion,,4859,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,479
1710109674174,4880,RegistrarUsuario,200,OK,Micro_notifcaciones 1-30,text,true,,258,308,205,675,http://34.160.153.17/servicios/notificacion,,4880,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,90
1710109674184,5227,RegistrarUsuario,200,OK,Micro_notifcaciones 1-89,text,true,,258,308,204,658,http://34.160.153.17/servicios/notificacion,,5227,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,376
1710109674184,5286,RegistrarUsuario,200,OK,Micro_notifcaciones 1-84,text,true,,258,308,203,657,http://34.160.153.17/servicios/notificacion,,5286,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,373
1710109674197,5282,RegistrarUsuario,200,OK,Micro_notifcaciones 1-105,text,true,,258,308,202,656,http://34.160.153.17/servicios/notificacion,,5282,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,478
1710109674196,5375,RegistrarUsuario,200,OK,Micro_notifcaciones 1-109,text,true,,258,308,201,652,http://34.160.153.17/servicios/notificacion,,5375,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,479
1710109674195,5525,RegistrarUsuario,200,OK,Micro_notifcaciones 1-136,text,true,,258,308,200,649,http://34.160.153.17/servicios/notificacion,,5525,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,480
1710109674184,5568,RegistrarUsuario,200,OK,Micro_notifcaciones 1-81,text,true,,258,308,199,647,http://34.160.153.17/servicios/notificacion,,5568,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,373
1710109674183,5573,RegistrarUsuario,200,OK,Micro_notifcaciones 1-85,text,true,,258,308,198,646,http://34.160.153.17/servicios/notificacion,,5573,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,373
1710109674184,5605,RegistrarUsuario,200,OK,Micro_notifcaciones 1-74,text,true,,258,308,197,644,http://34.160.153.17/servicios/notificacion,,5605,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,375
1710109674193,5673,RegistrarUsuario,200,OK,Micro_notifcaciones 1-103,text,true,,258,308,196,641,http://34.160.153.17/servicios/notificacion,,5673,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,483
1710109674199,5814,RegistrarUsuario,200,OK,Micro_notifcaciones 1-137,text,true,,258,308,195,640,http://34.160.153.17/servicios/notificacion,,5814,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,618
1710109674197,5832,RegistrarUsuario,200,OK,Micro_notifcaciones 1-143,text,true,,258,308,194,639,http://34.160.153.17/servicios/notificacion,,5832,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,479
1710109674192,5903,RegistrarUsuario,200,OK,Micro_notifcaciones 1-96,text,true,,258,308,193,638,http://34.160.153.17/servicios/notificacion,,5903,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,480
1710109674194,5902,RegistrarUsuario,200,OK,Micro_notifcaciones 1-120,text,true,,258,308,192,637,http://34.160.153.17/servicios/notificacion,,5902,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,479
1710109674202,5899,RegistrarUsuario,200,OK,Micro_notifcaciones 1-150,text,true,,258,308,191,636,http://34.160.153.17/servicios/notificacion,,5899,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,620
1710109674189,5992,RegistrarUsuario,200,OK,Micro_notifcaciones 1-102,text,true,,258,308,190,629,http://34.160.153.17/servicios/notificacion,,5992,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,483
1710109674192,5992,RegistrarUsuario,200,OK,Micro_notifcaciones 1-119,text,true,,258,308,189,628,http://34.160.153.17/servicios/notificacion,,5992,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,480
1710109674202,5984,RegistrarUsuario,200,OK,Micro_notifcaciones 1-156,text,true,,258,308,188,626,http://34.160.153.17/servicios/notificacion,,5984,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,620
1710109674202,5985,RegistrarUsuario,200,OK,Micro_notifcaciones 1-152,text,true,,258,308,187,625,http://34.160.153.17/servicios/notificacion,,5985,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,620
1710109674165,6028,RegistrarUsuario,200,OK,Micro_notifcaciones 1-2,text,true,,258,308,186,624,http://34.160.153.17/servicios/notificacion,,6028,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,70
1710109674203,6096,RegistrarUsuario,200,OK,Micro_notifcaciones 1-157,text,true,,258,308,185,623,http://34.160.153.17/servicios/notificacion,,6096,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,623
1710109674206,6095,RegistrarUsuario,200,OK,Micro_notifcaciones 1-126,text,true,,258,308,184,622,http://34.160.153.17/servicios/notificacion,,6095,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,719
1710109674165,6139,RegistrarUsuario,200,OK,Micro_notifcaciones 1-7,text,true,,258,308,183,621,http://34.160.153.17/servicios/notificacion,,6139,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,83
1710109674170,6135,RegistrarUsuario,200,OK,Micro_notifcaciones 1-26,text,true,,258,308,182,620,http://34.160.153.17/servicios/notificacion,,6135,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,78
1710109674195,6112,RegistrarUsuario,200,OK,Micro_notifcaciones 1-128,text,true,,258,308,181,619,http://34.160.153.17/servicios/notificacion,,6112,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,479
1710109674195,6169,RegistrarUsuario,200,OK,Micro_notifcaciones 1-129,text,true,,258,308,180,618,http://34.160.153.17/servicios/notificacion,,6169,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,479
1710109674192,6270,RegistrarUsuario,200,OK,Micro_notifcaciones 1-107,text,true,,258,308,179,609,http://34.160.153.17/servicios/notificacion,,6270,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,481
1710109674204,6384,RegistrarUsuario,200,OK,Micro_notifcaciones 1-162,text,true,,258,308,178,603,http://34.160.153.17/servicios/notificacion,,6384,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,623
1710109674210,6381,RegistrarUsuario,200,OK,Micro_notifcaciones 1-176,text,true,,258,308,177,602,http://34.160.153.17/servicios/notificacion,,6381,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,718
1710109674195,6469,RegistrarUsuario,200,OK,Micro_notifcaciones 1-117,text,true,,258,308,176,598,http://34.160.153.17/servicios/notificacion,,6469,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,480
1710109674193,6481,RegistrarUsuario,200,OK,Micro_notifcaciones 1-111,text,true,,258,308,175,597,http://34.160.153.17/servicios/notificacion,,6481,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,482
1710109674209,6487,RegistrarUsuario,200,OK,Micro_notifcaciones 1-155,text,true,,258,308,174,594,http://34.160.153.17/servicios/notificacion,,6487,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,719
1710109674169,6577,RegistrarUsuario,200,OK,Micro_notifcaciones 1-13,text,true,,258,308,173,592,http://34.160.153.17/servicios/notificacion,,6577,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,79
1710109674208,6539,RegistrarUsuario,200,OK,Micro_notifcaciones 1-115,text,true,,258,308,172,591,http://34.160.153.17/servicios/notificacion,,6539,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,721
1710109674194,6584,RegistrarUsuario,200,OK,Micro_notifcaciones 1-127,text,true,,258,308,171,590,http://34.160.153.17/servicios/notificacion,,6584,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,480
1710109674214,6608,RegistrarUsuario,200,OK,Micro_notifcaciones 1-186,text,true,,258,308,170,588,http://34.160.153.17/servicios/notificacion,,6608,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,718
1710109674211,6623,RegistrarUsuario,200,OK,Micro_notifcaciones 1-177,text,true,,258,308,169,587,http://34.160.153.17/servicios/notificacion,,6623,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,718
1710109674210,6636,RegistrarUsuario,200,OK,Micro_notifcaciones 1-172,text,true,,258,308,168,586,http://34.160.153.17/servicios/notificacion,,6636,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,721
1710109674211,6653,RegistrarUsuario,200,OK,Micro_notifcaciones 1-174,text,true,,258,308,167,585,http://34.160.153.17/servicios/notificacion,,6653,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,722
1710109674178,6871,RegistrarUsuario,200,OK,Micro_notifcaciones 1-52,text,true,,258,308,166,573,http://34.160.153.17/servicios/notificacion,,6871,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,86
1710109674195,6886,RegistrarUsuario,200,OK,Micro_notifcaciones 1-133,text,true,,258,308,165,572,http://34.160.153.17/servicios/notificacion,,6885,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,479
1710109674210,6951,RegistrarUsuario,200,OK,Micro_notifcaciones 1-131,text,true,,258,308,164,571,http://34.160.153.17/servicios/notificacion,,6951,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,721
1710109674213,6950,RegistrarUsuario,200,OK,Micro_notifcaciones 1-153,text,true,,258,308,164,571,http://34.160.153.17/servicios/notificacion,,6950,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,721
1710109674194,7028,RegistrarUsuario,200,OK,Micro_notifcaciones 1-132,text,true,,258,308,162,568,http://34.160.153.17/servicios/notificacion,,7028,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,482
1710109674174,7081,RegistrarUsuario,200,OK,Micro_notifcaciones 1-34,text,true,,258,308,161,565,http://34.160.153.17/servicios/notificacion,,7081,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,90
1710109674193,7230,RegistrarUsuario,200,OK,Micro_notifcaciones 1-118,text,true,,258,308,160,561,http://34.160.153.17/servicios/notificacion,,7230,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,483
1710109674197,7276,RegistrarUsuario,200,OK,Micro_notifcaciones 1-140,text,true,,258,308,159,559,http://34.160.153.17/servicios/notificacion,,7276,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,479
1710109674211,7387,RegistrarUsuario,200,OK,Micro_notifcaciones 1-180,text,true,,258,308,158,549,http://34.160.153.17/servicios/notificacion,,7387,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,721
1710109674209,7416,RegistrarUsuario,200,OK,Micro_notifcaciones 1-158,text,true,,258,308,157,545,http://34.160.153.17/servicios/notificacion,,7416,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,723
1710109674199,7443,RegistrarUsuario,200,OK,Micro_notifcaciones 1-141,text,true,,258,308,156,544,http://34.160.153.17/servicios/notificacion,,7443,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,617
1710109674195,7455,RegistrarUsuario,200,OK,Micro_notifcaciones 1-106,text,true,,258,308,155,543,http://34.160.153.17/servicios/notificacion,,7455,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,480
1710109674192,7460,RegistrarUsuario,200,OK,Micro_notifcaciones 1-104,text,true,,258,308,154,542,http://34.160.153.17/servicios/notificacion,,7460,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,483
1710109674198,7524,RegistrarUsuario,200,OK,Micro_notifcaciones 1-149,text,true,,258,308,153,539,http://34.160.153.17/servicios/notificacion,,7524,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,480
1710109674212,7718,RegistrarUsuario,200,OK,Micro_notifcaciones 1-178,text,true,,258,308,152,534,http://34.160.153.17/servicios/notificacion,,7718,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,722
1710109674213,7719,RegistrarUsuario,200,OK,Micro_notifcaciones 1-181,text,true,,258,308,151,533,http://34.160.153.17/servicios/notificacion,,7719,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,723
1710109674229,7973,RegistrarUsuario,200,OK,Micro_notifcaciones 1-235,text,true,,258,308,150,518,http://34.160.153.17/servicios/notificacion,,7973,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,813
1710109674201,8008,RegistrarUsuario,200,OK,Micro_notifcaciones 1-135,text,true,,258,308,149,517,http://34.160.153.17/servicios/notificacion,,8008,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,617
1710109674198,8102,RegistrarUsuario,200,OK,Micro_notifcaciones 1-108,text,true,,258,308,148,508,http://34.160.153.17/servicios/notificacion,,8102,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,478
1710109674201,8195,RegistrarUsuario,200,OK,Micro_notifcaciones 1-134,text,true,,258,308,147,503,http://34.160.153.17/servicios/notificacion,,8195,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,620
1710109674201,8261,RegistrarUsuario,200,OK,Micro_notifcaciones 1-130,text,true,,258,308,146,501,http://34.160.153.17/servicios/notificacion,,8261,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,618
1710109674199,8291,RegistrarUsuario,200,OK,Micro_notifcaciones 1-142,text,true,,258,308,145,497,http://34.160.153.17/servicios/notificacion,,8291,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,619
1710109674200,8293,RegistrarUsuario,200,OK,Micro_notifcaciones 1-148,text,true,,258,308,144,496,http://34.160.153.17/servicios/notificacion,,8293,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,619
1710109674229,8417,RegistrarUsuario,200,OK,Micro_notifcaciones 1-229,text,true,,258,308,143,486,http://34.160.153.17/servicios/notificacion,,8417,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,811
1710109674178,8656,RegistrarUsuario,200,OK,Micro_notifcaciones 1-49,text,true,,258,308,142,479,http://34.160.153.17/servicios/notificacion,,8656,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,271
1710109674184,8693,RegistrarUsuario,200,OK,Micro_notifcaciones 1-69,text,true,,258,308,141,478,http://34.160.153.17/servicios/notificacion,,8693,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,376
1710109674202,8725,RegistrarUsuario,200,OK,Micro_notifcaciones 1-154,text,true,,258,308,140,477,http://34.160.153.17/servicios/notificacion,,8725,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,618
1710109674178,8764,RegistrarUsuario,200,OK,Micro_notifcaciones 1-57,text,true,,258,308,139,475,http://34.160.153.17/servicios/notificacion,,8764,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,272
1710109674214,8749,RegistrarUsuario,200,OK,Micro_notifcaciones 1-187,text,true,,258,308,138,474,http://34.160.153.17/servicios/notificacion,,8749,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,721
1710109674201,8777,RegistrarUsuario,200,OK,Micro_notifcaciones 1-139,text,true,,258,308,137,473,http://34.160.153.17/servicios/notificacion,,8777,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,621
1710109674228,8872,RegistrarUsuario,200,OK,Micro_notifcaciones 1-236,text,true,,258,308,136,466,http://34.160.153.17/servicios/notificacion,,8872,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,812
1710109674205,8930,RegistrarUsuario,200,OK,Micro_notifcaciones 1-124,text,true,,258,308,135,462,http://34.160.153.17/servicios/notificacion,,8930,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,621
1710109674198,8943,RegistrarUsuario,200,OK,Micro_notifcaciones 1-147,text,true,,258,308,134,459,http://34.160.153.17/servicios/notificacion,,8943,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,480
1710109674203,8940,RegistrarUsuario,200,OK,Micro_notifcaciones 1-146,text,true,,258,308,133,458,http://34.160.153.17/servicios/notificacion,,8940,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,619
1710109674181,9119,RegistrarUsuario,200,OK,Micro_notifcaciones 1-67,text,true,,258,308,132,447,http://34.160.153.17/servicios/notificacion,,9119,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,271
1710109674229,9072,RegistrarUsuario,200,OK,Micro_notifcaciones 1-234,text,true,,258,308,131,446,http://34.160.153.17/servicios/notificacion,,9072,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,813
1710109674204,9182,RegistrarUsuario,200,OK,Micro_notifcaciones 1-165,text,true,,258,308,130,442,http://34.160.153.17/servicios/notificacion,,9182,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,623
1710109674229,9301,RegistrarUsuario,200,OK,Micro_notifcaciones 1-233,text,true,,258,308,129,425,http://34.160.153.17/servicios/notificacion,,9301,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,812
1710109674228,9309,RegistrarUsuario,200,OK,Micro_notifcaciones 1-230,text,true,,258,308,128,424,http://34.160.153.17/servicios/notificacion,,9309,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,811
1710109674178,9430,RegistrarUsuario,200,OK,Micro_notifcaciones 1-54,text,true,,258,308,127,422,http://34.160.153.17/servicios/notificacion,,9430,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,274
1710109674181,9428,RegistrarUsuario,200,OK,Micro_notifcaciones 1-63,text,true,,258,308,127,422,http://34.160.153.17/servicios/notificacion,,9428,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,273
1710109674204,9405,RegistrarUsuario,200,OK,Micro_notifcaciones 1-159,text,true,,258,308,127,422,http://34.160.153.17/servicios/notificacion,,9405,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,622
1710109674205,9404,RegistrarUsuario,200,OK,Micro_notifcaciones 1-138,text,true,,258,308,127,422,http://34.160.153.17/servicios/notificacion,,9404,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,621
1710109674184,9534,RegistrarUsuario,200,OK,Micro_notifcaciones 1-88,text,true,,258,308,123,415,http://34.160.153.17/servicios/notificacion,,9534,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,375
1710109674208,9514,RegistrarUsuario,200,OK,Micro_notifcaciones 1-175,text,true,,258,308,122,414,http://34.160.153.17/servicios/notificacion,,9514,UTF-8,1,0,ip-192-168-20-46.ec2.internal,0,718
